rank,scats_site,total_volume,months_present,first_month,last_month,avg_monthly_volume,max_monthly_volume,best_month,best_month_volume,percent_of_network,cumulative_volume,cumulative_percent,percentile_band
915,112,181113685,147,2014-01,2026-04,1232065.88,1458492,2014-05,1458492,0.033601,234514673647,43.507544,Top 25%
916,4542,180973916,147,2014-01,2026-04,1231115.07,1865699,2016-12,1865699,0.033575,234695647563,43.541119,Top 25%
917,3594,180900910,147,2014-01,2026-04,1230618.44,1429329,2018-05,1429329,0.033561,234876548473,43.57468,Top 25%
918,2881,180871881,147,2014-01,2026-04,1230420.96,1780489,2026-03,1780489,0.033556,235057420354,43.608235,Top 25%
919,3597,180734507,147,2014-01,2026-04,1229486.44,1557583,2022-05,1557583,0.03353,235238154861,43.641766,Top 25%
920,4146,180684719,147,2014-01,2026-04,1229147.75,1462175,2017-10,1462175,0.033521,235418839580,43.675287,Top 25%
921,2595,180637327,146,2014-01,2026-04,1237241.97,2132338,2023-11,2132338,0.033512,235599476907,43.708799,Top 25%
922,954,180577388,147,2014-01,2026-04,1228417.61,1718604,2026-03,1718604,0.033501,235780054295,43.7423,Top 25%
923,2858,180310991,147,2014-01,2026-04,1226605.38,1523646,2025-05,1523646,0.033452,235960365286,43.775751,Top 25%
924,4934,180247557,147,2014-01,2026-04,1226173.86,1428122,2025-10,1428122,0.03344,236140612843,43.809191,Top 25%
925,4087,180222041,147,2014-01,2026-04,1226000.28,1501622,2017-03,1501622,0.033435,236320834884,43.842626,Top 25%
926,5235,180212073,147,2014-01,2026-04,1225932.47,2155332,2026-03,2155332,0.033433,236501046957,43.876059,Top 25%
927,2501,180170992,147,2014-01,2026-04,1225653.01,2244762,2014-09,2244762,0.033426,236681217949,43.909485,Top 25%
928,2640,179791534,147,2014-01,2026-04,1223071.66,1509023,2025-07,1509023,0.033355,236861009483,43.94284,Top 25%
929,3870,179728317,147,2014-01,2026-04,1222641.61,1997645,2019-08,1997645,0.033343,237040737800,43.976184,Top 25%
930,4210,179672841,147,2014-01,2026-04,1222264.22,1792479,2021-12,1792479,0.033333,237220410641,44.009517,Top 25%
931,188,179376050,147,2014-01,2026-04,1220245.24,1429723,2022-03,1429723,0.033278,237399786691,44.042795,Top 25%
932,175,179250790,147,2014-01,2026-04,1219393.13,1496330,2019-03,1496330,0.033255,237579037481,44.07605,Top 25%
933,1057,179159736,147,2014-01,2026-04,1218773.71,1512282,2014-10,1512282,0.033238,237758197217,44.109288,Top 25%
934,4462,178808490,147,2014-01,2026-04,1216384.29,1394383,2014-03,1394383,0.033173,237937005707,44.142461,Top 25%
935,129,178428317,147,2014-01,2026-04,1213798.07,1482137,2016-12,1482137,0.033102,238115434024,44.175563,Top 25%
936,3553,178304857,147,2014-01,2026-04,1212958.21,1477759,2019-03,1477759,0.033079,238293738881,44.208643,Top 25%
937,3450,178130033,147,2014-01,2026-04,1211768.93,1439874,2025-03,1439874,0.033047,238471868914,44.241689,Top 25%
938,3347,178016599,147,2014-01,2026-04,1210997.27,1394272,2018-05,1394272,0.033026,238649885513,44.274715,Top 25%
939,1185,177917406,147,2014-01,2026-04,1210322.49,1389346,2024-10,1389346,0.033008,238827802919,44.307723,Top 25%
940,4230,177725554,147,2014-01,2026-04,1209017.37,1695281,2014-10,1695281,0.032972,239005528473,44.340695,Top 25%
941,5065,177651963,147,2014-01,2026-04,1208516.76,1524269,2024-08,1524269,0.032958,239183180436,44.373653,Top 25%
942,944,177528085,147,2014-01,2026-04,1207674.05,1457670,2015-10,1457670,0.032935,239360708521,44.406588,Top 25%
943,241,177482103,147,2014-01,2026-04,1207361.24,1674005,2024-12,1674005,0.032927,239538190624,44.439515,Top 25%
944,2188,177403757,147,2014-01,2026-04,1206828.28,2156589,2019-11,2156589,0.032912,239715594381,44.472427,Top 25%
945,5279,177259224,144,2014-01,2026-04,1230966.83,2245916,2025-10,2245916,0.032885,239892853605,44.505313,Top 25%
946,2722,177084895,147,2014-01,2026-04,1204659.15,1407342,2018-08,1407342,0.032853,240069938500,44.538166,Top 25%
947,4800,177074470,147,2014-01,2026-04,1204588.23,1471759,2014-05,1471759,0.032851,240247012970,44.571017,Top 25%
948,3555,176856401,147,2014-01,2026-04,1203104.77,1461478,2019-10,1461478,0.032811,240423869371,44.603828,Top 25%
949,935,176799960,129,2014-01,2026-04,1370542.33,1952168,2019-10,1952168,0.0328,240600669331,44.636628,Top 25%
950,3561,176731671,147,2014-01,2026-04,1202256.27,1407334,2017-03,1407334,0.032788,240777401002,44.669416,Top 25%
951,374,176707386,147,2014-01,2026-04,1202091.06,1490664,2016-11,1490664,0.032783,240954108388,44.702199,Top 25%
952,3595,176469491,147,2014-01,2026-04,1200472.73,1377879,2018-05,1377879,0.032739,241130577879,44.734938,Top 25%
953,3120,176357544,147,2014-01,2026-04,1199711.18,1385076,2025-10,1385076,0.032718,241306935423,44.767656,Top 25%
954,1545,176172070,147,2014-01,2026-04,1198449.46,1515053,2016-09,1515053,0.032684,241483107493,44.800339,Top 25%
955,214,175978775,147,2014-01,2026-04,1197134.52,1584361,2015-10,1584361,0.032648,241659086268,44.832987,Top 25%
956,4653,175864953,147,2014-01,2026-04,1196360.22,1855317,2021-07,1855317,0.032627,241834951221,44.865614,Top 25%
957,2153,175821380,147,2014-01,2026-04,1196063.81,1336529,2017-03,1336529,0.032619,242010772601,44.898233,Top 25%
958,963,175724483,147,2014-01,2026-04,1195404.65,1399212,2017-10,1399212,0.032601,242186497084,44.930833,Top 25%
959,4613,175602179,147,2014-01,2026-04,1194572.65,1363335,2025-10,1363335,0.032578,242362099263,44.963411,Top 25%
960,2829,175460354,147,2014-01,2026-04,1193607.85,2912008,2025-05,2912008,0.032552,242537559617,44.995963,Top 25%
961,1211,175398173,147,2014-01,2026-04,1193184.85,2093883,2024-08,2093883,0.03254,242712957790,45.028503,Top 25%
962,4387,175106827,147,2014-01,2026-04,1191202.9,1531734,2019-10,1531734,0.032486,242888064617,45.060989,Top 25%
963,4206,175095215,147,2014-01,2026-04,1191123.91,1355695,2017-10,1355695,0.032484,243063159832,45.093473,Top 25%
964,3451,174888996,147,2014-01,2026-04,1189721.06,1416431,2014-10,1416431,0.032446,243238048828,45.125919,Top 25%
965,2050,174849231,147,2014-01,2026-04,1189450.55,1391343,2017-03,1391343,0.032438,243412898059,45.158357,Top 25%
966,2005,174829198,147,2014-01,2026-04,1189314.27,1538634,2017-03,1538634,0.032435,243587727257,45.190792,Top 25%
967,733,174715642,147,2014-01,2026-04,1188541.78,1320074,2019-05,1320074,0.032414,243762442899,45.223205,Top 25%
968,2580,174689694,147,2014-01,2026-04,1188365.27,1461664,2024-10,1461664,0.032409,243937132593,45.255614,Top 25%
969,1257,174654237,147,2014-01,2026-04,1188124.06,1870893,2025-10,1870893,0.032402,244111786830,45.288016,Top 25%
970,528,174633836,147,2014-01,2026-04,1187985.28,1369455,2014-10,1369455,0.032398,244286420666,45.320415,Top 25%
971,532,174498261,147,2014-01,2026-04,1187063.0,1462822,2022-03,1462822,0.032373,244460918927,45.352788,Top 25%
972,670,174298544,147,2014-01,2026-04,1185704.38,1402248,2018-05,1402248,0.032336,244635217471,45.385124,Top 25%
973,4951,174160817,147,2014-01,2026-04,1184767.46,1395538,2025-10,1395538,0.032311,244809378288,45.417435,Top 25%
974,3500,174025849,147,2014-01,2026-04,1183849.31,1557439,2021-01,1557439,0.032286,244983404137,45.44972,Top 25%
975,4402,173996754,145,2014-01,2026-04,1199977.61,1637299,2019-03,1637299,0.03228,245157400891,45.482,Top 25%
976,3019,173928343,147,2014-01,2026-04,1183186.01,1403018,2017-03,1403018,0.032267,245331329234,45.514268,Top 25%
977,2007,173735697,147,2014-01,2026-04,1181875.49,1394296,2018-05,1394296,0.032232,245505064931,45.546499,Top 25%
978,449,173649468,147,2014-01,2026-04,1181288.9,1383538,2017-05,1383538,0.032216,245678714399,45.578715,Top 25%
979,2857,173486852,147,2014-01,2026-04,1180182.67,1675517,2026-03,1675517,0.032186,245852201251,45.610901,Top 25%
980,145,173410517,147,2014-01,2026-04,1179663.38,1796829,2019-08,1796829,0.032171,246025611768,45.643072,Top 25%
981,4667,173371012,147,2014-01,2026-04,1179394.64,1386298,2024-05,1386298,0.032164,246198982780,45.675236,Top 25%
982,4567,173360374,147,2014-01,2026-04,1179322.27,1848011,2023-03,1848011,0.032162,246372343154,45.707398,Top 25%
983,192,173347248,147,2014-01,2026-04,1179232.98,1430188,2017-03,1430188,0.03216,246545690402,45.739558,Top 25%
984,313,173261046,147,2014-01,2026-04,1178646.57,1590540,2024-08,1590540,0.032144,246718951448,45.771702,Top 25%
985,2894,173146626,147,2014-01,2026-04,1177868.2,1514007,2025-05,1514007,0.032122,246892098074,45.803824,Top 25%
986,1018,173120725,147,2014-01,2026-04,1177692.01,1415315,2024-12,1415315,0.032118,247065218799,45.835942,Top 25%
987,4519,173004490,145,2014-01,2026-04,1193134.41,1551372,2019-08,1551372,0.032096,247238223289,45.868038,Top 25%
988,2854,172978073,147,2014-01,2026-04,1176721.59,1519368,2026-03,1519368,0.032091,247411201362,45.900129,Top 25%
989,204,172872149,147,2014-01,2026-04,1176001.01,1454750,2017-05,1454750,0.032072,247584073511,45.932201,Top 25%
990,5268,172855648,147,2014-01,2026-04,1175888.76,1418981,2026-03,1418981,0.032068,247756929159,45.964269,Top 25%
991,2579,172659692,147,2014-01,2026-04,1174555.73,2424751,2021-07,2424751,0.032032,247929588851,45.996301,Top 25%
992,3515,172633274,147,2014-01,2026-04,1174376.01,1435455,2018-08,1435455,0.032027,248102222125,46.028328,Top 25%
993,4001,172630810,147,2014-01,2026-04,1174359.25,2352630,2023-05,2352630,0.032027,248274852935,46.060355,Top 25%
994,2150,172556089,147,2014-01,2026-04,1173850.95,1368029,2025-10,1368029,0.032013,248447409024,46.092368,Top 25%
995,4781,172543181,147,2014-01,2026-04,1173763.14,1582799,2019-10,1582799,0.03201,248619952205,46.124378,Top 25%
996,1170,172446521,147,2014-01,2026-04,1173105.59,1364596,2024-05,1364596,0.031993,248792398726,46.156371,Top 25%
997,2820,172282943,147,2014-01,2026-04,1171992.81,1427282,2025-10,1427282,0.031962,248964681669,46.188333,Top 25%
998,4477,172224259,147,2014-01,2026-04,1171593.6,1345692,2025-10,1345692,0.031951,249136905928,46.220285,Top 25%
999,915,172124973,147,2014-01,2026-04,1170918.18,1504701,2023-07,1504701,0.031933,249309030901,46.252217,Top 25%
1000,4882,172044811,147,2014-01,2026-04,1170372.86,1533738,2017-03,1533738,0.031918,249481075712,46.284135,Top 25%
